file,line,rule,context,original,replacement
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,56,phaseD_smart_open,"f catastrophe. ""Then three nigh","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,56,phaseD_smart_close," just changed.'""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,57,rule2_emdash_words,"l from his coat�leather gone s","t�l","t—l"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,57,rule2_emdash_words,". Wrote in this�in his own blo","s�i","s—i"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,57,rule2_emdash_words,"l in our family�about hearing ","y�a","y—a"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,57,phaseD_smart_open," oil or tears. ""My grandfather ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,57,phaseD_smart_close," Nine, about...""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,58,phaseD_smart_open," might escape. ""About warnings.","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,58,phaseD_smart_close,"ng fast enough.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,59,rule2_emdash_words,"about any of it�if even one pa","t�i","t—i"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,59,rule2_emdash_words,"mbling was true�then everythin","e�t","e—t"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,59,phaseD_smart_open,"here aged him. ""Point is, if he","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,59,phaseD_smart_close,"s waking now..."" He glanced at ","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,59,phaseD_smart_open," Caelin's arm. ""It's already st","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,59,phaseD_smart_close,"lready started.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,60,rule2_emdash_words,"r just a moment�not pain, but ","t�n","t—n"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,62,rule2_emdash_words,"g beneath stone�something call","e�s","e—s"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,62,rule2_emdash_words,"called the Seal�that has to st","l�t","l—t"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,62,phaseD_smart_open,"""The dragon spok","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,62,phaseD_smart_close,"of nine relics,"" he said, the w","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,62,phaseD_smart_open,"morning light. ""Forged in conco","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,62,phaseD_smart_close," stay sleeping.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,63,phaseD_smart_open,"determination. ""The Concord of ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,63,phaseD_smart_close,", he was right.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,64,phaseA_debris_stripped,"crifices. About�"" his voice drop","�""",""""
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,64,phaseA_debris_stripped," voice dropped ""�about what happ","""�",""""
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,64,rule2_emdash_words," great alliance�dragons and dw","e�d","e—d"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,64,phaseD_smart_open,"ges crackling. ""Grandfather wro","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,64,phaseD_smart_close,"crifices. About"" his voice drop","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,64,phaseD_smart_open," voice dropped ""about what happ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,64,phaseD_smart_close,"balance breaks.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,65,phaseD_smart_open,"""What happens?"" ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,65,phaseD_smart_close,"""What happens?"" Vex asked, cli","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,66,phaseD_smart_open,"ion was bleak. ""He didn't write","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,66,phaseD_smart_close,"rn the answer.'""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-1.txt,68,rule2_emdash_words,"in Caelin's arm�counting heart","m�c","m—c"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,1,rule2_emdash_words,"e them all turn�the clink of m","n�t","n—t"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,2,rule2_emdash_words,"n her movements�old injuries, ","s�o","s—o"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,3,rule2_emdash_words,"om lack of time�or perhaps lac","e�o","e—o"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,4,rule2_emdash_words,"exposed forearm�the sleeve had","m�t","m—t"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,4,rule2_emdash_words,"on with Thornik�and she stoppe","k�a","k—a"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,4,phaseD_smart_open,"""I'm looking for","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,4,phaseD_smart_close,"r Elder Gareth,"" she called dow","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,6,rule2_emdash_words,"s was different�a steady, gold","t�a","t—a"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,7,rule2_emdash_words," her sword hilt�not in threat ","t�n","t—n"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,7,rule2_emdash_words,"t but in reflex�and her palm b","x�a","x—a"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,8,phaseD_smart_open,"""What are you?"" ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,8,phaseD_smart_close,"""What are you?"" she asked, and","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,9,phaseD_smart_open,"""Cursed,"" Caelin","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,9,phaseD_smart_close,"""Cursed,"" Caelin said, b","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,9,phaseD_smart_open,"re honest than ""chosen.""","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,9,phaseD_smart_close,"t than ""chosen.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,10,phaseA_debris_stripped,"sonance between�""","�""",""""
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,10,phaseD_smart_open,"""Dragon-marked,""","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,10,phaseD_smart_close,"""Dragon-marked,"" Thornik added ","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,10,phaseD_smart_open,"e interaction. ""First verified ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,10,phaseD_smart_close,"sonance between""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,11,phaseD_smart_open,"""I wasn't asking","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,11,phaseD_smart_close,"n't asking you."" But her grip o","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,12,rule2_emdash_words,"ion in her face�the kind that ","e�t","e—t"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,13,phaseD_smart_open,"""Serana Valeblad","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,13,phaseD_smart_close,"rana Valeblade,"" she said, the ","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,13,phaseD_smart_open,"ps just habit. ""Paladin of the ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,13,phaseD_smart_close,"rvivors, but..."" She looked aro","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,13,phaseD_smart_open,"f devastation. ""This is beyond ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,13,phaseD_smart_close,"vine reckoning.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,14,phaseD_smart_open,"""Just dragon fir","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,14,phaseD_smart_close,"st dragon fire,"" Vex said from ","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,14,phaseD_smart_open,"her shoulders. ""Very enthusiast","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,14,phaseD_smart_close,"ivine about it.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,15,rule2_emdash_words,"olute certainty�the kind that ","y�t","y—t"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,15,phaseD_smart_open,"""You're wrong."" ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,15,phaseD_smart_close,"""You're wrong."" Serana's voice","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,15,phaseD_smart_open,"howed through. ""At least... I t","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,15,phaseD_smart_close,"be sure. Now...""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,16,rule1_contraction,"ince the dragon�s death my god","n�s","n’s"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,16,rule2_emdash_words,"with two voices�one preaching ","s�o","s—o"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,16,rule1_contraction,"ruth. Now I don�t.""","n�t","n’t"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,16,phaseD_smart_open," even clearer. ""Since the drago","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,16,phaseD_smart_close,"h. Now I don’t.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,17,phaseD_smart_open,"ckering light. ""So I came seeki","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,17,phaseD_smart_close,"d or if I have."" Her jaw set. ""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,17,phaseD_smart_open,""" Her jaw set. ""Instead I find.","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,17,phaseD_smart_close,"I find... that.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,18,rule2_emdash_words,"le pulsed again�ember and silv","n�e","n—e"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,19,rule2_emdash_words,"guidance splits�divine will fr","s�d","s—d"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,19,phaseD_smart_open,"""The gods know,""","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,19,phaseD_smart_close,"""The gods know,"" Thornik breath","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,19,phaseD_smart_open," resonant hum. ""They know what'","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,19,phaseD_smart_close,"ssible choices.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,20,phaseD_smart_open,"""What choices?"" ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,20,phaseD_smart_close,"""What choices?"" Serana demande","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,20,phaseD_smart_open,"s symbol hung. ""What could poss","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,20,phaseD_smart_close,"nd... and cull?""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,21,phaseD_smart_open,"""The Concord,"" T","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,21,phaseD_smart_close,"""The Concord,"" Thornik said q","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,21,phaseD_smart_open,"ted knowledge. ""Grandfather wro","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,21,phaseD_smart_close,"t could spread.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,22,phaseD_smart_open,"like sympathy. ""Your god isn't ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,22,phaseD_smart_close,"ng lesser ones.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,23,phaseA_debris_stripped,"""That's not�"" Serana started","�""",""""
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,23,phaseD_smart_open,"""That's not"" Ser","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,23,phaseD_smart_close,"""That's not"" Serana started","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,23,phaseD_smart_open,"understanding. ""That's not the ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,23,phaseD_smart_close,"nd who doesn't.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,24,rule2_emdash_words,"hing's changing�if something s","g�i","g—i"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,24,rule2_emdash_words,"ealed is waking�maybe the easy","g�m","g—m"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,24,phaseD_smart_open,"""Maybe you didn'","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,24,phaseD_smart_close,"have to before,"" Vex said, surp","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,24,phaseD_smart_open,"singly gentle. ""Maybe the choic","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,24,phaseD_smart_close,"oices are over.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,27,phaseD_smart_open,"""What did she te","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,27,phaseD_smart_close,"d she tell you?"" Serana asked f","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,27,phaseD_smart_open,"ing at Caelin. ""The dragon. Bef","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,27,phaseD_smart_close,"uidance itself?""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,28,rule2_emdash_words,"alled the Tenth�something seal","h�s","h—s"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,28,rule2_emdash_words,"d beneath stone�has to stay sl","e�h","e—h"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,28,phaseD_smart_open,"ent precision. ""She said nine r","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,28,phaseD_smart_close," stay sleeping."" He met her eye","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,28,phaseD_smart_open," met her eyes. ""She said if the","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,28,phaseD_smart_close,"reathing world.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,29,phaseD_smart_open,"""The Tenth,"" Ser","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,29,phaseD_smart_close,"""The Tenth,"" Serana repeate","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,29,phaseD_smart_open,"andle in wind. ""My prayers this","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,29,phaseD_smart_close," in two voices."" She swallowed ","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,29,phaseD_smart_open,"wallowed hard. ""One said find t","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,29,phaseD_smart_close,"serve breaking.""","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,30,phaseD_smart_open,"""Which voice was","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,30,phaseD_smart_close,"ice was louder?"" Thornik asked.","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,31,phaseD_smart_open,"""Neither. Both. ","""","“"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,31,phaseD_smart_close,"qually certain."" She looked los","""","”"
data/acts/dragons-last-breath/chapter-2-gathering-shadows/act-2.txt,31,phaseD_smart_open,"e looked lost. ""How do I serve ","""","“"
